,event_id_cnty,day,month,year,location,latitude,longitude
2147,SYR110561,22,1,2023,Afrin,36.5111,36.8655
2148,SYR111408,22,1,2023,Mahjeh,32.9583,36.2222
2149,SYR111409,22,1,2023,Hreiji,35.3851,40.6149
2150,SYR110344,22,1,2023,Shaykh Sulayman,36.2761,36.9096
2151,SYR110505,22,1,2023,Kafr Noran,36.078,36.8322
2152,SYR110349,21,1,2023,Shadadah,36.0534,40.7268
2153,SYR110351,21,1,2023,Al-Bukamal,34.4546,40.9116
2154,SYR110356,21,1,2023,Tadaf,36.3479,37.5294
2155,SYR110363,21,1,2023,Afrin,36.5111,36.8655
2156,SYR110393,21,1,2023,Al Tabqa,35.8302,38.54
2157,SYR110400,21,1,2023,Kharita,34.7001,40.7936
2158,SYR110409,21,1,2023,Shiheil,35.092,40.4543
2159,SYR110484,21,1,2023,Dar'a - Al-Balad,32.608,36.0991
2160,SYR110485,21,1,2023,Ashrafiya,34.8188,36.7597
2161,SYR110491,21,1,2023,Talbiseh,34.8427,36.7267
2162,SYR110504,21,1,2023,Deir Samaan,36.3242,36.8369
2163,SYR110507,21,1,2023,Banin,35.7097,36.6401
2164,SYR110508,21,1,2023,Bara,35.686,36.5424
2165,SYR110509,21,1,2023,Ftireh,35.6097,36.4853
2166,SYR110510,21,1,2023,Ruwaiha,35.7378,36.695
2167,SYR110511,21,1,2023,Sfuhen,35.6073,36.4645
2168,SYR110512,21,1,2023,Afes,35.9064,36.8045
2169,SYR110513,21,1,2023,Maaret Al Naasan,36.0351,36.8376
2170,SYR110514,21,1,2023,Majdaliya,35.8345,36.6775
2171,SYR110515,21,1,2023,Maarbalit,35.8084,36.6605
2172,SYR110530,21,1,2023,Dar Al-Kabira,35.6068,36.5168
2173,SYR110531,21,1,2023,Hazarin,35.5998,36.5267
2174,SYR110532,21,1,2023,Kafr Battikh,35.7819,36.7255
2175,SYR110503,21,1,2023,Daret Azza,36.285,36.8511
2176,SYR110150,20,1,2023,Al Jawadiyah,36.9866,41.8202
2177,SYR110156,20,1,2023,Azaz,36.5849,37.0432
2178,SYR110188,20,1,2023,Debsi Afnan,35.8186,38.2169
2179,SYR110202,20,1,2023,Hole Camp,36.3768,41.1333
2180,SYR110235,20,1,2023,Sidnaya Military Prison,33.6653,36.329
2181,SYR110284,20,1,2023,Azaz,36.5849,37.0432
2182,SYR110285,20,1,2023,Ftireh,35.6097,36.4853
2183,SYR110286,20,1,2023,Maaret Al Naasan,36.0351,36.8376
2184,SYR110306,20,1,2023,Al-Malikeyyeh,36.5435,36.9904
2185,SYR110307,20,1,2023,Harbal,36.4306,37.1669
2186,SYR110323,20,1,2023,Aleppo - Al-Ansari Mashhad,36.1776,37.1345
2187,SYR110324,20,1,2023,Ibbin,36.4659,36.9933
2188,SYR110325,20,1,2023,Maraanaz,36.5511,37.0187
2189,SYR110326,20,1,2023,Sad Al-Shahba,36.4137,37.2854
2190,SYR110327,20,1,2023,Shawarighat al Arz,36.5269,36.9966
2191,SYR110332,20,1,2023,Hazarin,35.5998,36.5267
2192,SYR110334,20,1,2023,Bab Al Salameh,36.632,37.0843
2193,SYR110335,20,1,2023,Mare',36.4827,37.1965
2194,SYR110216,20,1,2023,Mzeireb,32.7068,36.0267
2195,SYR110328,20,1,2023,Tall Refaat,36.4726,37.0941
2196,SYR110350,20,1,2023,As Sukkariyah,34.4719,40.9113
2197,SYR110360,20,1,2023,Al-Bukamal,34.4546,40.9116
2198,SYR110214,20,1,2023,Tanf,33.4887,38.6556
2199,TUR28654,20,1,2023,Oncupinar,36.6459,37.0822
2200,SYR110135,20,1,2023,Idleb,35.929,36.6353
2201,SYR110140,19,1,2023,Ajil,36.1779,36.9278
2202,SYR110142,19,1,2023,Saraqab,35.8611,36.8061
2203,SYR110143,19,1,2023,Al Ghab Plain,35.5604,36.3442
2204,SYR110170,19,1,2023,Qastun,35.6857,36.3892
2205,SYR110171,19,1,2023,Tadil,36.1647,36.888
2206,SYR110182,19,1,2023,Al-Sirmaniyah,35.7225,36.2781
2207,SYR110183,19,1,2023,Ankawi,35.5967,36.3877
2208,SYR110186,19,1,2023,Bara,35.686,36.5424
2209,SYR110190,19,1,2023,Bafillur,36.3988,36.6663
2210,SYR110191,19,1,2023,Kafr Zayt,36.4133,36.8112
2211,SYR110201,19,1,2023,Hole Camp,36.3768,41.1333
2212,SYR110205,19,1,2023,Ar-Raqqa,35.9428,39.0519
2213,SYR110220,19,1,2023,Mashekh,35.1923,40.4701
2214,SYR110231,19,1,2023,As-Sweida,32.7068,36.568
2215,SYR110245,19,1,2023,Hrak,32.7507,36.304
2216,SYR110272,19,1,2023,Ghaniyah,35.7639,36.2939
2217,SYR110273,19,1,2023,Qarqur,35.7432,36.3211
2218,SYR110274,19,1,2023,Qulaydin,35.6132,36.3855
2219,SYR110275,19,1,2023,Jarablus,36.8145,38.0099
2220,SYR110277,19,1,2023,Ruwaiha,35.7378,36.695
2221,SYR110278,19,1,2023,Al Habata,36.2168,36.8871
2222,SYR110279,19,1,2023,Bahfis,36.1838,36.9063
2223,SYR110280,19,1,2023,Kafr Taal,36.1542,36.8935
2224,SYR110281,19,1,2023,San,35.8414,36.7353
2225,SYR110282,19,1,2023,Taqad,36.1987,36.8698
2226,SYR110283,19,1,2023,Upper Sheikh Sindyan,35.7542,36.283
2227,SYR110288,19,1,2023,Jurin,35.6162,36.2693
2228,SYR110298,19,1,2023,Ein Issa,36.3837,38.8628
2229,SYR110371,19,1,2023,Afrin,36.5111,36.8655
2230,SYR110546,19,1,2023,Afrin,36.5111,36.8655
2231,SYR110151,19,1,2023,Masrab,35.5044,39.9405
2232,SYR110238,19,1,2023,Talbiseh,34.8427,36.7267
2233,SYR110316,19,1,2023,Nawa,32.8882,36.041
2234,SYR110154,19,1,2023,Rad Shaqra,36.4741,40.8395
2235,SYR110213,19,1,2023,Rmelan,37.0072,41.9521
2236,SYR110149,19,1,2023,Urum al-Kubra,36.1482,36.9478
2237,SYR110137,18,1,2023,Ma'arrat Mukhus,35.6316,36.5231
2238,SYR110144,18,1,2023,Jizeh,32.5684,36.3154
2239,SYR110178,18,1,2023,Ftireh,35.6097,36.4853
2240,SYR110179,18,1,2023,Kafr Oweid,35.6282,36.4575
2241,SYR110180,18,1,2023,Kansafra,35.6599,36.4849
2242,SYR110181,18,1,2023,Jabal al-Zawiya,35.7197,36.5418
2243,SYR110193,18,1,2023,Al Bab,36.3697,37.5149
2244,SYR110195,18,1,2023,Bulbul,36.7697,36.8193
2245,SYR110197,18,1,2023,Hole Camp,36.3768,41.1333
2246,SYR110215,18,1,2023,Jasim,32.9912,36.0602
2247,SYR110219,18,1,2023,Mare',36.4827,37.1965
2248,SYR110229,18,1,2023,Dar'a,32.6241,36.1049
2249,SYR110241,18,1,2023,Hawayej Bumasaa,35.462,40.0795
2250,SYR110242,18,1,2023,Hawayij Thiban,35.0412,40.5028
2251,SYR110243,18,1,2023,Hrak,32.7507,36.304
2252,SYR110244,18,1,2023,Mhemideh,35.4429,40.0862
2253,SYR110269,18,1,2023,Dar'a,32.6241,36.1049
2254,SYR110295,18,1,2023,Al Mu'allaq,36.4055,38.8461
2255,SYR110296,18,1,2023,Saida,36.4024,38.8643
2256,SYR110297,18,1,2023,Ein Issa,36.3837,38.8628
2257,SYR110330,18,1,2023,Kafr Nobol,35.6147,36.5603
2258,SYR110331,18,1,2023,Milaja,35.5927,36.4944
2259,TUR28634,18,1,2023,Yenikoy,37.1179,41.0349
2260,TUR28680,18,1,2023,Buca,38.3864,27.1792
2261,SYR110169,18,1,2023,Bara,35.686,36.5424
2262,SYR110237,18,1,2023,Al-Bukamal,34.4546,40.9116
2263,SYR111465,18,1,2023,Al-Hessan,35.4025,40.1192
2264,SYR110212,18,1,2023,Mashuq,37.059,41.6859
2265,SYR110167,17,1,2023,Ath-Thawrah Oil Fields,35.6288,38.4439
2266,SYR110176,17,1,2023,Al Habata,36.2168,36.8871
2267,SYR110177,17,1,2023,Taqad,36.1987,36.8698
2268,SYR110198,17,1,2023,Ar-Raqqa,35.9428,39.0519
2269,SYR110225,17,1,2023,As-Saan,35.2637,37.3735
2270,SYR110270,17,1,2023,Jeidine,35.6763,38.6772
2271,SYR110292,17,1,2023,Saida,36.4024,38.8643
2272,SYR110293,17,1,2023,Tall Tawil,36.663,40.2836
2273,SYR110294,17,1,2023,Ein Issa,36.3837,38.8628
2274,TUR28635,17,1,2023,Baglar,37.9206,40.1986
2275,TUR28662,17,1,2023,Istanbul,41.011,28.9578
2276,TUR28690,17,1,2023,Egil,38.2575,40.0744
2277,SYR110230,17,1,2023,Deir-ez-Zor - Tashreen - Harabesh,35.3202,40.1614
2278,SYR110267,17,1,2023,Baghuz,34.4322,40.9923
2279,SYR110236,17,1,2023,Da'el,32.7544,36.1311
2280,SYR110141,16,1,2023,Kellez,35.7953,36.1254
2281,SYR110174,16,1,2023,Al Habata,36.2168,36.8871
2282,SYR110175,16,1,2023,Taqad,36.1987,36.8698
2283,SYR110206,16,1,2023,Lajat,32.9727,36.3354
2284,SYR110209,16,1,2023,Al Bab,36.3697,37.5149
2285,SYR110210,16,1,2023,Big Amya,36.3709,37.617
2286,SYR110224,16,1,2023,Kharita,34.7001,40.7936
2287,SYR110227,16,1,2023,Namar,33.0229,36.0266
2288,SYR110228,16,1,2023,Deir-ez-Zor - Tashreen - Harabesh,35.3202,40.1614
2289,SYR110234,16,1,2023,Hazwan,36.4093,37.4041
2290,SYR110240,16,1,2023,Eastern Jurdi,34.872,40.639
2291,SYR110271,16,1,2023,Talbiseh,34.8427,36.7267
2292,SYR110863,16,1,2023,Ar-Raqqa,35.9428,39.0519
2293,SYR110138,15,1,2023,Kabashin,36.3323,36.9175
2294,SYR110139,15,1,2023,Tadaf,36.3479,37.5294
2295,SYR110145,15,1,2023,Ras al-Ain,36.8494,40.0747
2296,SYR110146,15,1,2023,Gharanij,34.7863,40.7181
2297,SYR110152,15,1,2023,Sokhneh,34.8832,38.87
2298,SYR110173,15,1,2023,Bara,35.686,36.5424
2299,SYR110187,15,1,2023,Maadan,35.7552,39.6075
2300,SYR110194,15,1,2023,Afrin,36.5111,36.8655
2301,SYR110204,15,1,2023,Menbij,36.5258,37.951
2302,SYR110218,15,1,2023,Shamarin,36.6615,37.1291
2303,SYR110223,15,1,2023,Al Tabqa - Airbase,35.7591,38.5706
2304,SYR110226,15,1,2023,Al-Harra,33.0569,36.0068
2305,SYR110287,15,1,2023,Tokhar,36.6398,37.9812
2306,SYR110329,15,1,2023,Tanjarah,35.5869,36.3567
2307,SYR110136,15,1,2023,Ein Issa,36.3837,38.8628
2308,SYR110211,15,1,2023,Muzan,37.0594,40.9933
2309,SYR113221,15,1,2023,Jabal al-Zawiya,35.7197,36.5418
2310,SYR113257,15,1,2023,Jabal al-Zawiya,35.7197,36.5418
2311,SYR113279,15,1,2023,Jabal al-Zawiya,35.7197,36.5418
2312,SYR110159,14,1,2023,Al Khattaf,36.5402,38.0058
2313,SYR110166,14,1,2023,Dweir,34.7672,40.658
2314,SYR110168,14,1,2023,Shadadah,36.0534,40.7268
2315,SYR110172,14,1,2023,Atareb,36.1379,36.8284
2316,SYR110185,14,1,2023,Aleppo,36.206,37.1524
2317,SYR110192,14,1,2023,Basuta,36.4319,36.871
2318,SYR110200,14,1,2023,Hole Camp,36.3768,41.1333
2319,SYR110203,14,1,2023,Ein Issa,36.3837,38.8628
2320,SYR110208,14,1,2023,As-Sweida,32.7068,36.568
2321,SYR110217,14,1,2023,Ras al-Ain,36.8494,40.0747
2322,SYR110221,14,1,2023,Basira,35.158,40.4277
2323,SYR110222,14,1,2023,Ras al-Ain,36.8494,40.0747
2324,SYR110233,14,1,2023,Tlilet Manbaj,36.2966,37.8251
2325,SYR110239,14,1,2023,Gharanij,34.7863,40.7181
2326,SYR110268,14,1,2023,Kawkab,36.5574,40.8678
2327,SYR110289,14,1,2023,Al-Baylonah,36.8089,38.0597
2328,SYR110290,14,1,2023,Zur Maghar,36.8346,38.0347
2329,SYR110291,14,1,2023,Shuyukh,36.7672,38.0665
2330,SYR110299,14,1,2023,Ein Daqneh,36.5248,37.0776
2331,SYR110300,14,1,2023,Kafr Naseh Tal Refaat,36.4275,37.1136
2332,SYR110301,14,1,2023,Maraanaz,36.5511,37.0187
2333,SYR110302,14,1,2023,Menagh,36.5247,37.048
2334,SYR110303,14,1,2023,Sheikh Isa,36.4793,37.1467
2335,SYR110304,14,1,2023,Sorhane,36.4365,36.9292
2336,SYR110305,14,1,2023,Tall Refaat,36.4726,37.0941
2337,SYR110333,14,1,2023,Hazwan,36.4093,37.4041
2338,SYR110540,14,1,2023,Azaz,36.5849,37.0432
2339,SYR110148,14,1,2023,Nahshabba,35.7304,36.197
2340,SYR109987,13,1,2023,Qebtan al Jabal,36.2637,36.9487
2341,SYR110003,13,1,2023,Ruwaiha,35.7378,36.695
2342,SYR110054,13,1,2023,Hazwan,36.4093,37.4041
2343,SYR110080,13,1,2023,Bara,35.686,36.5424
2344,SYR110081,13,1,2023,Fleifel,35.5888,36.4562
2345,SYR110082,13,1,2023,Ftireh,35.6097,36.4853
2346,SYR110083,13,1,2023,Sfuhen,35.6073,36.4645
2347,SYR110091,13,1,2023,Bene,36.4601,36.9998
2348,SYR110092,13,1,2023,Ibbin,36.4659,36.9933
2349,SYR110093,13,1,2023,Kafr Naseh Tal Refaat,36.4275,37.1136
2350,SYR110094,13,1,2023,Menagh,36.5247,37.048
2351,SYR110095,13,1,2023,Sorhane,36.4365,36.9292
2352,SYR110096,13,1,2023,Upper Shyookh,36.7858,38.0473
2353,SYR110097,13,1,2023,Zur Maghar,36.8346,38.0347
2354,SYR110098,13,1,2023,Al Baylouniyeh,36.5113,37.0848
2355,SYR110099,13,1,2023,Ein Daqneh,36.5248,37.0776
2356,SYR110100,13,1,2023,Maraanaz,36.5511,37.0187
2357,SYR110101,13,1,2023,Sheikh Isa,36.4793,37.1467
2358,SYR110102,13,1,2023,Tall Refaat,36.4726,37.0941
2359,SYR110105,13,1,2023,Azaz,36.5849,37.0432
2360,SYR110106,13,1,2023,Khirbat az Zuwayn,36.3993,37.3756
2361,SYR110107,13,1,2023,Shaalah,36.3711,37.3977
2362,SYR110108,13,1,2023,Al Hussyah,36.4186,37.2375
2363,SYR110109,13,1,2023,Harbal,36.4306,37.1669
2364,SYR110110,13,1,2023,Maratet Um Hosh,36.4109,37.2118
2365,SYR110111,13,1,2023,Nayrabiyeh,36.3739,37.3773
2366,SYR110118,13,1,2023,Kafr Battikh,35.7819,36.7255
2367,SYR110018,13,1,2023,Ar-Ra'ee,36.6125,37.4464
2368,SYR110147,13,1,2023,Al Sabkhah,35.2012,40.4263
2369,TUR28524,13,1,2023,Basaksehir,41.0931,28.802
2370,SYR109982,12,1,2023,Ras al-Ain,36.8494,40.0747
2371,SYR109983,12,1,2023,Al-Ahras,36.6669,40.2057
2372,SYR109993,12,1,2023,Raqqet Samra,35.9319,39.0916
2373,SYR109997,12,1,2023,Tadaf,36.3479,37.5294
2374,SYR110000,12,1,2023,Kafr Noran,36.078,36.8322
2375,SYR110001,12,1,2023,Regiment 46 - Military Base,36.1239,36.888
2376,SYR110002,12,1,2023,Teftnaz,35.9977,36.7833
2377,SYR110005,12,1,2023,Azaz,36.5849,37.0432
2378,SYR110008,12,1,2023,Lower Baqras,35.0576,40.4505
2379,SYR110010,12,1,2023,Bishri Mountain - Deir-ez-Zor,35.4048,39.4884
2380,SYR110011,12,1,2023,Kharab Shahem,32.669,36.0267
2381,SYR110021,12,1,2023,Tafas,32.7362,36.0673
2382,SYR110041,12,1,2023,Ein Issa,36.3837,38.8628
2383,SYR110051,12,1,2023,Kafr Battikh,35.7819,36.7255
2384,SYR110066,12,1,2023,Jabal al-Akrad,35.7558,36.1772
2385,SYR110067,12,1,2023,Sarmin,35.9037,36.7238
2386,SYR110068,12,1,2023,Bahfis,36.1838,36.9063
2387,SYR110069,12,1,2023,Banin,35.7097,36.6401
2388,SYR110070,12,1,2023,Bara,35.686,36.5424
2389,SYR110071,12,1,2023,Ftireh,35.6097,36.4853
2390,SYR110072,12,1,2023,Kafr Amma,36.1409,36.8735
2391,SYR110073,12,1,2023,Kafr Taal,36.1542,36.8935
2392,SYR110074,12,1,2023,Kansafra,35.6599,36.4849
2393,SYR110075,12,1,2023,Maaret Al Naasan,36.0351,36.8376
2394,SYR110076,12,1,2023,Maaret Alia,35.8856,36.7538
2395,SYR110077,12,1,2023,Majdaliya,35.8345,36.6775
2396,SYR110078,12,1,2023,Kafr Noran,36.078,36.8322
2397,SYR110079,12,1,2023,Tadil,36.1647,36.888
2398,TUR28556,12,1,2023,Kozluk,38.1872,41.49
2399,SYR110007,12,1,2023,Nayrab,35.8692,36.7183
2400,SYR110086,12,1,2023,Mayasa,36.397,36.9461
2401,SYR110196,12,1,2023,Haj Qassem,36.5187,36.6714
2402,SYR110046,12,1,2023,Khan Arnaba,33.1821,35.8908
2403,SYR109989,12,1,2023,Al-Hessan,35.4025,40.1192
2404,SYR109986,12,1,2023,Amuda,37.1026,40.9313
2405,SYR109975,11,1,2023,Ar-Raqqa,35.9428,39.0519
2406,SYR109976,11,1,2023,Kafr Hoor,33.3599,35.9789
2407,SYR109977,11,1,2023,Debsi Afnan,35.8186,38.2169
2408,SYR109978,11,1,2023,Deir Sawan,36.7146,36.9962
2409,SYR109990,11,1,2023,Tadmor,34.5656,38.2877
2410,SYR109999,11,1,2023,Atareb,36.1379,36.8284
2411,SYR110004,11,1,2023,Deir-ez-Zor - Al-Arfi,35.3271,40.1358
2412,SYR110022,11,1,2023,As-Sanamayn,33.0711,36.1833
2413,SYR110044,11,1,2023,Ehsem,35.7212,36.5565
2414,SYR110045,11,1,2023,Niddeh,36.5841,37.0876
2415,SYR110061,11,1,2023,Fleifel,35.5888,36.4562
2416,SYR110062,11,1,2023,Taqad,36.1987,36.8698
2417,SYR110063,11,1,2023,Al Habata,36.2168,36.8871
2418,SYR110064,11,1,2023,Bara,35.686,36.5424
2419,SYR110065,11,1,2023,Ruwaiha,35.7378,36.695
2420,SYR110117,11,1,2023,Busraton,36.2028,36.9104
2421,SYR109988,11,1,2023,Kawkabah,35.5655,36.4394
2422,SYR109985,11,1,2023,Quamishli,37.0447,41.2262
2423,SYR110006,11,1,2023,Bala,36.2274,36.9153
2424,SYR110436,11,1,2023,Damascus - Qaboun,33.5499,36.3397
2425,SYR109979,10,1,2023,Shekhotka,36.6114,36.8154
2426,SYR109980,10,1,2023,Hole Camp,36.3768,41.1333
2427,SYR109996,10,1,2023,Tadaf,36.3479,37.5294
2428,SYR110009,10,1,2023,Tuwamiyeh,35.1944,40.4506
2429,SYR110016,10,1,2023,Sidnaya Military Prison,33.6653,36.329
2430,SYR110017,10,1,2023,Aradah,37.0033,40.4069
2431,SYR110042,10,1,2023,Zelin Checkpoint,35.2886,36.627
2432,SYR110050,10,1,2023,Afrin,36.5111,36.8655
2433,SYR110056,10,1,2023,Bara,35.686,36.5424
2434,SYR110057,10,1,2023,Kafr Amma,36.1409,36.8735
2435,SYR110058,10,1,2023,Kansafra,35.6599,36.4849
2436,SYR110059,10,1,2023,Majdaliya,35.8345,36.6775
2437,SYR110060,10,1,2023,Nayrab,35.8692,36.7183
2438,SYR110087,10,1,2023,Al-Khaldiyah,36.4183,38.8101
2439,SYR110088,10,1,2023,Saida,36.4024,38.8643
2440,SYR110116,10,1,2023,Kafr Battikh,35.7819,36.7255
2441,SYR110207,10,1,2023,Qubbet Elsheikh,36.4626,37.5014
2442,TUR28595,10,1,2023,Gabar Mountain,37.465,42.173
2443,SYR109994,10,1,2023,Busraton,36.2028,36.9104
2444,SYR110020,10,1,2023,Al-Asbah farms,35.3219,40.2921
2445,SYR109981,9,1,2023,Ein Issa,36.3837,38.8628
2446,SYR109984,9,1,2023,As-Sanamayn,33.0711,36.1833
2447,SYR109991,9,1,2023,Jalaa,34.6266,40.8254
2448,SYR109992,9,1,2023,Masrab,35.5044,39.9405
2449,SYR109995,9,1,2023,Mare',36.4827,37.1965
2450,SYR109998,9,1,2023,Tadaf,36.3479,37.5294
2451,SYR110012,9,1,2023,Ghoz,36.4658,37.2934
2452,SYR110019,9,1,2023,Azmarin,36.056,36.4014
2453,SYR110023,9,1,2023,Mataeiyeh,32.497,36.2904
2454,SYR110024,9,1,2023,Hrak,32.7507,36.304
2455,SYR110030,9,1,2023,Dar'a,32.6241,36.1049
2456,SYR110047,9,1,2023,Rafid,32.9564,35.9014
2457,SYR110048,9,1,2023,Eastern Jurdi,34.872,40.639
2458,SYR110049,9,1,2023,Al-Omar Oil Field,35.0799,40.5917
2459,SYR110052,9,1,2023,Saraqab,35.8611,36.8061
2460,SYR110053,9,1,2023,Atareb,36.1379,36.8284
2461,SYR110084,9,1,2023,Kansafra,35.6599,36.4849
2462,SYR110085,9,1,2023,Sarmin,35.9037,36.7238
2463,SYR110089,9,1,2023,Al Mu'allaq,36.4055,38.8461
2464,SYR110090,9,1,2023,Saida,36.4024,38.8643
2465,SYR110103,9,1,2023,Harbal,36.4306,37.1669
2466,SYR110104,9,1,2023,Tall Refaat,36.4726,37.0941
2467,SYR110112,9,1,2023,Ahras,36.4002,37.1453
2468,SYR110113,9,1,2023,Kafr Naseh Tal Refaat,36.4275,37.1136
2469,SYR110114,9,1,2023,Al-Khaldiyah,36.4183,38.8101
2470,SYR110115,9,1,2023,Ein Issa,36.3837,38.8628
2471,SYR110119,9,1,2023,Busraton,36.2028,36.9104
2472,SYR110120,9,1,2023,Dar Al-Kabira,35.6068,36.5168
2473,SYR110121,9,1,2023,Regiment 46 - Military Base,36.1239,36.888
2474,SYR110055,9,1,2023,Azaz,36.5849,37.0432
2475,SYR109931,8,1,2023,Ein Issa,36.3837,38.8628
2476,SYR109932,8,1,2023,Saida,36.4024,38.8643
2477,SYR109933,8,1,2023,Jabal Al Sayadah,36.5529,37.76
2478,SYR109936,8,1,2023,Al Mu'allaq,36.4055,38.8461
2479,SYR109937,8,1,2023,Tall Tawil,36.663,40.2836
2480,SYR109938,8,1,2023,Tawileh,36.6509,40.2713
2481,SYR109940,8,1,2023,Al Bab,36.3697,37.5149
2482,SYR109942,8,1,2023,Tanf,33.4887,38.6556
2483,SYR109952,8,1,2023,Deir-ez-Zor,35.3319,40.1461
2484,SYR109954,8,1,2023,Tadaf,36.3479,37.5294
2485,SYR109955,8,1,2023,Fafertin,36.3206,36.9061
2486,SYR109956,8,1,2023,Kabashin,36.3323,36.9175
2487,SYR109957,8,1,2023,Tal Jijin,36.4108,37.3411
2488,SYR109958,8,1,2023,Abla,36.4331,37.3551
2489,SYR109963,8,1,2023,Al Bab,36.3697,37.5149
2490,SYR109966,8,1,2023,Karama,35.8699,39.2813
2491,SYR109969,8,1,2023,Sarmada,36.1866,36.7239
2492,SYR109971,8,1,2023,Azaz,36.5849,37.0432
2493,SYR109972,8,1,2023,Afrin,36.5111,36.8655
2494,SYR109927,7,1,2023,Saraqab,35.8611,36.8061
2495,SYR109928,7,1,2023,Kafr Amma,36.1409,36.8735
2496,SYR109929,7,1,2023,Taqad,36.1987,36.8698
2497,SYR109930,7,1,2023,Darbasiyah,37.07,40.654
2498,SYR109934,7,1,2023,Fatsa,36.4005,38.9682
2499,SYR109935,7,1,2023,Ein Issa,36.3837,38.8628
2500,SYR109939,7,1,2023,Regiment 46 - Military Base,36.1239,36.888
2501,SYR109941,7,1,2023,Namar,33.0229,36.0266
2502,SYR109943,7,1,2023,As-Sweida,32.7068,36.568
2503,SYR109949,7,1,2023,Al-Hessan,35.4025,40.1192
2504,SYR109950,7,1,2023,Al Tabqa - Airbase,35.7591,38.5706
2505,SYR109951,7,1,2023,Jeidine,35.6763,38.6772
2506,SYR109959,7,1,2023,Kabashin,36.3323,36.9175
2507,SYR109960,7,1,2023,Kafr Nabu,36.3606,36.9071
2508,SYR109961,7,1,2023,Kafr Taal,36.1542,36.8935
2509,SYR109962,7,1,2023,Jdid Ekeidat,35.2551,40.3529
2510,SYR109964,7,1,2023,As-Sanamayn,33.0711,36.1833
2511,SYR109965,7,1,2023,Basira,35.158,40.4277
2512,SYR109968,7,1,2023,Menbij,36.5258,37.951
2513,SYR109970,7,1,2023,Ar-Ra'ee,36.6125,37.4464
2514,SYR109974,7,1,2023,Ein Issa,36.3837,38.8628
2515,SYR109973,7,1,2023,Afrin,36.5111,36.8655
2516,SYR109967,7,1,2023,Al-Khalidiyah,36.594,39.5196
2517,SYR109716,6,1,2023,Tadaf,36.3479,37.5294
2518,SYR109746,6,1,2023,Tal Anbar,36.8513,41.3241
2519,SYR109747,6,1,2023,Al-Asbah farms,35.3219,40.2921
2520,SYR109763,6,1,2023,Gharanij,34.7863,40.7181
2521,SYR109770,6,1,2023,Dar'a,32.6241,36.1049
2522,SYR109864,6,1,2023,Kafr Amma,36.1409,36.8735
2523,SYR109865,6,1,2023,Kafr Noran,36.078,36.8322
2524,SYR109866,6,1,2023,Ruwaiha,35.7378,36.695
2525,SYR109892,6,1,2023,Kafr Battikh,35.7819,36.7255
2526,SYR109753,6,1,2023,As-Sanamayn,33.0711,36.1833
2527,SYR109768,6,1,2023,Auja,32.7181,35.9918
2528,SYR109812,6,1,2023,Zardana Mashehad,36.0457,36.7553
2529,SYR109817,6,1,2023,Shaqra,32.9069,36.2372
2530,TUR28568,6,1,2023,Uzunkopru,41.266,26.6885
2531,SYR109661,5,1,2023,Hole Camp,36.3768,41.1333
2532,SYR109662,5,1,2023,Ma'btali,36.5633,36.7368
2533,SYR109691,5,1,2023,Tal Tamer,36.6534,40.3718
2534,SYR109721,5,1,2023,Mataeiyeh,32.497,36.2904
2535,SYR109733,5,1,2023,Al-Silmasa,36.6381,40.2949
2536,SYR109767,5,1,2023,Kelly,36.1081,36.6946
2537,SYR109828,5,1,2023,Kafraya,35.9899,36.6769
2538,SYR109859,5,1,2023,Foah,35.982,36.7036
2539,SYR109860,5,1,2023,Ma'arrat Tamasrin,36.0139,36.6727
2540,SYR109861,5,1,2023,Majdaliya,35.8345,36.6775
2541,SYR109862,5,1,2023,Ariha,35.814,36.6102
2542,SYR109863,5,1,2023,Ruwaiha,35.7378,36.695
2543,SYR109890,5,1,2023,Kabani,35.7187,36.2331
2544,SYR109891,5,1,2023,Dadikh,35.802,36.7336
2545,SYR109895,5,1,2023,Hazwan,36.4093,37.4041
2546,SYR109808,5,1,2023,Al-Rasafah,35.6288,38.7581
2547,SYR109953,5,1,2023,Abbas,34.6906,40.7983
2548,SYR109690,5,1,2023,Al-Asbah farms,35.3219,40.2921
2549,SYR109760,5,1,2023,Ras al-Ain,36.8494,40.0747
2550,SYR109667,4,1,2023,Hole Camp,36.3768,41.1333
2551,SYR109670,4,1,2023,Ar-Raqqa - Al-Dar'eiyah,35.9607,38.9854
2552,SYR109687,4,1,2023,Jdaidat Kahit,35.8672,39.3399
2553,SYR109688,4,1,2023,Mayselun,36.0551,38.9458
2554,SYR109689,4,1,2023,Ar-Raqqa - Hutteen,35.954,38.9785
2555,SYR109700,4,1,2023,Deir-ez-Zor - Al-Joura-Al-Thawra,35.3475,40.1197
2556,SYR109704,4,1,2023,Al Sabkhah,35.2012,40.4263
2557,SYR109710,4,1,2023,Al Tabqa,35.8302,38.54
2558,SYR109718,4,1,2023,Tadaf,36.3479,37.5294
2559,SYR109720,4,1,2023,Lower Baqras,35.0576,40.4505
2560,SYR109766,4,1,2023,Idleb,35.929,36.6353
2561,SYR109821,4,1,2023,Ma'arrat An Nu'man,35.6476,36.6766
2562,SYR109822,4,1,2023,Kafr Battikh,35.7819,36.7255
2563,SYR109855,4,1,2023,Kafraya,35.9899,36.6769
2564,SYR109856,4,1,2023,Bara,35.686,36.5424
2565,SYR109857,4,1,2023,Majdaliya,35.8345,36.6775
